,task_id,unit_cell_formula,band_gap,nelements,spacegroup.number,spacegroup.crystal_system,nsites,volume,structure.lattice,density,e_above_hull,magnetic_type,total_magnetization,kL
982,mp-505825,"{'Cs': 2.0, 'Pt': 1.0, 'C': 2.0}",1.8265999999999998,3,164,trigonal,5,150.9431721820475,"{'matrix': [[2.87861, -4.985899, 0.0], [2.87861, 4.985899, 0.0], [0.0, 0.0, 5.258443]], 'a': 5.7572201947034305, 'b': 5.7572201947034305, 'c': 5.258443, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.000002237447, 'volume': 150.9431721820475}",5.334606758628486,0.0,NM,1.39e-05,2.43896
983,mp-18720,"{'Mn': 4.0, 'Cd': 2.0, 'O': 8.0}",0.0,3,141,tetragonal,14,175.33662085143953,"{'matrix': [[5.28651, 0.005752, -2.685672], [-1.354874, 5.109943, -2.685671], [3.910003, 5.087548, 1.146979]], 'a': 5.929591483162056, 'b': 5.929589339858706, 'c': 6.5181921526412525, 'alpha': 62.87966949112781, 'beta': 62.87965760761514, 'gamma': 89.87017385773939, 'volume': 175.33662085143953}",5.422562720850649,0.0,AFM,0.0,2.43845
984,mp-1087215,"{'Na': 1.0, 'As': 1.0, 'F': 6.0}",4.949400000000001,3,225,cubic,8,135.22269135969523,"{'matrix': [[0.0, 4.073864, 4.073864], [4.073864, 0.0, 4.073864], [4.073864, 4.073864, 0.0]], 'a': 5.761313720063507, 'b': 5.761313720063507, 'c': 5.761313720063507, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 135.22269135969523}",2.6021608837636943,0.0015921224999999595,NM,0.0001374,2.43343
985,mp-1078237,"{'Na': 2.0, 'Ni': 2.0, 'F': 6.0}",5.3201,3,63,orthorhombic,10,115.89828930405159,"{'matrix': [[1.527134, -5.098558, 0.0], [1.527134, 5.098558, 0.0], [0.0, 0.0, 7.442563]], 'a': 5.322352105349664, 'b': 5.322352105349664, 'c': 7.442563, 'alpha': 90.0, 'beta': 90.0, 'gamma': 146.65169368549178, 'volume': 115.89828930405159}",3.973844087014425,0.012496844500001103,FM,1.9958187,2.43302
986,mp-8850,"{'Dy': 8.0, 'S': 12.0}",0.7605999999999993,2,62,orthorhombic,20,432.142888536507,"{'matrix': [[3.888811, 0.0, 0.0], [0.0, 7.311034, 0.0], [0.0, 0.0, 15.199585]], 'a': 3.888811, 'b': 7.311034, 'c': 15.199585, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 432.142888536507}",6.473884177756187,0.005890976499999923,NM,0.00011185,2.42768
987,mp-1267,"{'Na': 8.0, 'C': 8.0}",3.4577999999999998,2,142,tetragonal,16,290.8752203110946,"{'matrix': [[-3.393488, 3.393488, 6.31472], [3.393488, -3.393488, 6.31472], [3.393488, 3.393488, -6.31472]], 'a': 7.931406577063616, 'b': 7.931406577063616, 'c': 7.931406577063616, 'alpha': 129.3370435532601, 'beta': 129.3370435532601, 'gamma': 74.4688576286862, 'volume': 290.8752203110946}",1.5984763920862972,0.23052181734913813,NM,1.63875e-05,2.427
988,mp-7104,"{'Cs': 1.0, 'Ca': 1.0, 'F': 3.0}",7.2341,3,221,cubic,5,96.19152708825901,"{'matrix': [[4.5819, 0.0, 0.0], [0.0, 4.5819, 0.0], [0.0, 0.0, 4.5819]], 'a': 4.5819, 'b': 4.5819, 'c': 4.5819, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 96.19152708825901}",3.970085136030032,0.0,NM,0.0004704,2.42221
989,mp-1104860,"{'Al': 4.0, 'Zn': 2.0, 'Se': 8.0}",1.7618999999999998,3,227,cubic,14,306.0081972679301,"{'matrix': [[0.0, 5.348529, 5.348529], [5.348529, 0.0, 5.348529], [5.348529, 5.348529, 0.0]], 'a': 7.563962250545808, 'b': 7.563962250545808, 'c': 7.563962250545808, 'alpha': 60.00000000000001, 'beta': 60.00000000000001, 'gamma': 60.00000000000001, 'volume': 306.0081972679301}",4.723315668658221,0.031004237142856717,NM,4.785e-05,2.41942
990,mp-1078500,"{'Pb': 4.0, 'S': 4.0}",1.9001000000000001,2,62,orthorhombic,8,220.56074275673996,"{'matrix': [[4.263723, 0.0, 0.0], [0.0, 4.280599, 0.0], [0.0, 0.0, 12.084667]], 'a': 4.263723, 'b': 4.280599, 'c': 12.084667, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 220.56074275673996}",7.205432386637316,0.030960959999999815,NM,6.075e-06,2.4157
991,mp-23339,"{'Na': 4.0, 'Br': 4.0, 'O': 12.0}",4.5138,3,198,cubic,20,317.2148470744818,"{'matrix': [[6.820002, 0.0, 0.0], [0.0, 6.820002, 0.0], [0.0, 0.0, 6.820002]], 'a': 6.820002, 'b': 6.820002, 'c': 6.820002, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 317.2148470744818}",3.159524368250208,0.0,NM,3.1025e-05,2.41482
992,mp-1200830,{'Si': 41.0},1.3766000000000003,1,217,cubic,41,974.3282685333749,"{'matrix': [[-6.24523, 6.24523, 6.24523], [6.24523, -6.24523, 6.24523], [6.24523, 6.24523, -6.24523]], 'a': 10.817055664953381, 'b': 10.817055664953381, 'c': 10.817055664953381, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 974.3282685333749}",1.9625006580513351,0.10965058975609754,NM,8.13e-05,2.41433
993,mp-23215,"{'Th': 2.0, 'Cl': 8.0}",3.7504,2,141,tetragonal,10,282.3970150761888,"{'matrix': [[-4.279856, 4.279856, 3.854267], [4.279856, -4.279856, 3.854267], [4.279856, 4.279856, -3.854267]], 'a': 7.175632994291235, 'b': 7.175632994291235, 'c': 7.175632994291235, 'alpha': 106.76886379180708, 'beta': 106.76886379180708, 'gamma': 115.02267875639299, 'volume': 282.3970150761888}",4.396594840163366,0.008260277000003313,NM,3e-07,2.41154
994,mp-3078,"{'Cd': 2.0, 'Si': 2.0, 'As': 4.0}",0.8904000000000001,3,122,tetragonal,8,198.73228086288108,"{'matrix': [[-2.991571, 2.991571, 5.551493], [2.991571, -2.991571, 5.551493], [2.991571, 2.991571, -5.551493]], 'a': 6.979832994071635, 'b': 6.979832994071635, 'c': 6.979832994071635, 'alpha': 129.24224430676935, 'beta': 129.24224430676935, 'gamma': 74.62110351411091, 'volume': 198.73228086288108}",4.851958749143242,0.0,NM,0.0003056,2.4051
995,mp-1091384,"{'Nb': 1.0, 'Tl': 3.0, 'S': 4.0}",2.6754,3,217,cubic,8,239.0939594802359,"{'matrix': [[-3.909935, 3.909935, 3.909935], [3.909935, -3.909935, 3.909935], [3.909935, 3.909935, -3.909935]], 'a': 6.772206074291818, 'b': 6.772206074291818, 'c': 6.772206074291818, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 239.0939594802359}",5.794436546419342,0.0,NM,0.0002852,2.40303
996,mp-11794,"{'Al': 4.0, 'Ag': 4.0, 'O': 8.0}",0.8588,3,33,orthorhombic,16,211.29754732465588,"{'matrix': [[5.476474, 0.0, 0.0], [0.0, 5.486282, 0.0], [0.0, 0.0, 7.03259]], 'a': 5.476474, 'b': 5.486282, 'c': 7.03259, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 211.29754732465588}",5.244897918757595,0.06438824500000173,NM,0.00038865,2.4014100000000003
997,mp-23339,"{'Na': 4.0, 'Br': 4.0, 'O': 12.0}",4.5138,3,198,cubic,20,317.2148470744818,"{'matrix': [[6.820002, 0.0, 0.0], [0.0, 6.820002, 0.0], [0.0, 0.0, 6.820002]], 'a': 6.820002, 'b': 6.820002, 'c': 6.820002, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 317.2148470744818}",3.159524368250208,0.0,NM,3.1025e-05,2.39887
998,mp-1106051,"{'Y': 6.0, 'Cu': 6.0, 'Sb': 8.0}",0.4569000000000001,3,220,cubic,20,435.8783855427918,"{'matrix': [[-4.776412, 4.776412, 4.776412], [4.776412, -4.776412, 4.776412], [4.776412, 4.776412, -4.776412]], 'a': 8.272988261881675, 'b': 8.272988261881675, 'c': 8.272988261881675, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 435.8783855427918}",7.195611239797238,0.0,NM,0.0002277,2.39774
999,mp-545756,"{'Zn': 1.0, 'S': 1.0, 'O': 4.0}",4.2721,3,216,cubic,6,121.3441001027716,"{'matrix': [[0.0, 3.92943, 3.92943], [3.92943, 0.0, 3.92943], [3.92943, 3.92943, 0.0]], 'a': 5.55705319839571, 'b': 5.55705319839571, 'c': 5.55705319839571, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 121.3441001027716}",2.20966573339221,0.038264746250000314,NM,0.0001716,2.3871700000000002
1000,mp-10653,"{'Sr': 1.0, 'Te': 1.0}",0.5679999999999996,2,221,cubic,2,68.31339819904619,"{'matrix': [[4.087916, 0.0, 0.0], [0.0, 4.087916, 0.0], [0.0, 0.0, 4.087916]], 'a': 4.087916, 'b': 4.087916, 'c': 4.087916, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 68.31339819904619}",5.231495245959552,0.24154381999999952,NM,0.0001346,2.38108
1001,mp-849371,"{'Cd': 4.0, 'Sn': 4.0, 'O': 12.0}",0.6937000000000002,3,62,orthorhombic,20,253.40622215518138,"{'matrix': [[5.554034, 0.0, 0.0], [0.0, 5.677873, 0.0], [0.0, 0.0, 8.035688]], 'a': 5.554034, 'b': 5.677873, 'c': 8.035688, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 253.40622215518138}",7.3161318912572995,0.030365481499999625,NM,0.000284625,2.37723
1002,mp-30009,"{'Kr': 1.0, 'F': 2.0}",2.9322999999999997,2,139,tetragonal,3,64.0591457244679,"{'matrix': [[-2.19165, 2.19165, 3.334101], [2.19165, -2.19165, 3.334101], [2.19165, 2.19165, -3.334101]], 'a': 4.5522399896315875, 'b': 4.5522399896315875, 'c': 4.5522399896315875, 'alpha': 122.44045170794627, 'beta': 122.44045170794627, 'gamma': 85.82255785332445, 'volume': 64.0591457244679}",3.1571609619348173,0.006005768333332773,NM,0.0002137,2.37624
1003,mp-1101765,"{'Bi': 4.0, 'Rh': 4.0, 'Se': 4.0}",0.3186,3,198,cubic,12,259.97197860323706,"{'matrix': [[6.382275, 0.0, 0.0], [0.0, 6.382275, 0.0], [0.0, 0.0, 6.382275]], 'a': 6.382275, 'b': 6.382275, 'c': 6.382275, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 259.97197860323706}",9.985920628175817,0.0,NM,1e-07,2.36114
1004,mp-1188547,"{'Tb': 6.0, 'Cu': 6.0, 'Sb': 8.0}",0.45309999999999917,3,220,cubic,20,443.702249269761,"{'matrix': [[-4.804821, 4.804821, 4.804821], [4.804821, -4.804821, 4.804821], [4.804821, 4.804821, -4.804821]], 'a': 8.3221940932739, 'b': 8.3221940932739, 'c': 8.3221940932739, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 443.702249269761}",8.641002175556189,0.0,NM,0.00010475,2.33773
1005,mp-11020,"{'Ga': 2.0, 'Ag': 2.0, 'O': 4.0}",0.5863999999999998,3,194,hexagonal,8,100.45065644394683,"{'matrix': [[1.518717, -2.630495, 0.0], [1.518717, 2.630495, 0.0], [0.0, 0.0, 12.572118]], 'a': 3.0374339945279467, 'b': 3.0374339945279467, 'c': 12.572118, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.9999998808112, 'volume': 100.45065644394683}",6.929419782595487,0.0,NM,2.05e-06,2.33078
1006,mp-669347,"{'K': 2.0, 'Cu': 2.0, 'F': 6.0}",0.0,3,140,tetragonal,10,137.50347279078886,"{'matrix': [[-2.931751, 2.931751, 3.999443], [2.931751, -2.931751, 3.999443], [2.931751, 2.931751, -3.999443]], 'a': 5.760718024886394, 'b': 5.760718024886394, 'c': 5.760718024886394, 'alpha': 118.81601604725775, 'beta': 118.81601604725775, 'gamma': 92.06325304517907, 'volume': 137.50347279078886}",3.8557228684252336,0.00022276399999920926,NM,0.0525521,2.33043
1007,mp-9460,"{'Zn': 24.0, 'N': 16.0}",0.4325000000000001,2,206,cubic,40,479.214176063599,"{'matrix': [[-4.929731, 4.929731, 4.929731], [4.929731, -4.929731, 4.929731], [4.929731, 4.929731, -4.929731]], 'a': 8.53854455964733, 'b': 8.53854455964733, 'c': 8.53854455964733, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 479.214176063599}",6.2161757829232975,0.0,NM,4.4875e-06,2.32996
1008,mp-546707,"{'Na': 4.0, 'C': 1.0, 'O': 4.0}",2.4253,3,121,tetragonal,9,134.59901669754709,"{'matrix': [[-3.735504, 3.735504, 2.411479], [3.735504, -3.735504, 2.411479], [3.735504, 3.735504, -2.411479]], 'a': 5.807168951862258, 'b': 5.807168951862258, 'c': 5.807168951862258, 'alpha': 99.92971694635152, 'beta': 99.92971694635152, 'gamma': 130.92874771827283, 'volume': 134.59901669754709}",2.072202297352874,0.1417004299074085,NM,1.11e-05,2.32809
1009,mp-28853,"{'La': 4.0, 'Au': 4.0, 'O': 12.0}",1.8372000000000002,3,57,orthorhombic,20,310.4627619680674,"{'matrix': [[4.069242, 0.0, 0.0], [0.0, 5.752545, 0.0], [0.0, 0.0, 13.262823]], 'a': 4.069242, 'b': 5.752545, 'c': 13.262823, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 310.4627619680674}",8.212663242751692,0.0,NM,1.7725e-05,2.32446
1010,mp-14249,"{'Th': 2.0, 'P': 4.0, 'S': 12.0}",2.5564,3,84,tetragonal,18,501.2581726661274,"{'matrix': [[7.114463, 0.0, 0.0], [0.0, 7.114463, 0.0], [0.0, 0.0, 9.903238]], 'a': 7.114463, 'b': 7.114463, 'c': 9.903238, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 501.2581726661274}",3.222473776244393,0.0,NM,0.00027185,2.32028
1011,mp-561118,"{'Zn': 8.0, 'S': 8.0}",2.0322999999999998,2,186,hexagonal,16,323.9230370900427,"{'matrix': [[1.926703, -3.337148, 0.0], [1.926703, 3.337148, 0.0], [0.0, 0.0, 25.189619]], 'a': 3.8534064441884404, 'b': 3.8534064441884404, 'c': 25.189619, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.00000762630948, 'volume': 323.9230370900427}",3.9974775843503942,0.001144476607143119,NM,6.1875e-06,2.31504
1012,mp-1188267,"{'Bi': 8.0, 'O': 12.0}",2.5954,2,227,cubic,20,380.31893817362015,"{'matrix': [[0.0, 5.750505, 5.750505], [5.750505, 0.0, 5.750505], [5.750505, 5.750505, 0.0]], 'a': 8.132442161494295, 'b': 8.132442161494295, 'c': 8.132442161494295, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 380.31893817362015}",8.137834278246185,0.07170443100000501,NM,3.895e-05,2.31233
1013,mp-20944,"{'Sr': 4.0, 'Pb': 2.0, 'O': 8.0}",1.8508000000000004,3,55,orthorhombic,14,227.2542936725556,"{'matrix': [[3.558076, 0.0, 0.0], [0.0, 6.238419, 0.0], [0.0, 0.0, 10.23817]], 'a': 3.558076, 'b': 6.238419, 'c': 10.23817, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 227.2542936725556}",6.524207429649726,0.0,NM,1.045e-05,2.31137
1014,mp-14568,"{'Ba': 2.0, 'Mg': 2.0, 'F': 8.0}",6.9487000000000005,3,36,orthorhombic,12,183.73963547166068,"{'matrix': [[2.082583, -7.433187, 0.0], [2.082583, 7.433187, 0.0], [0.0, 0.0, 5.934655]], 'a': 7.719418432036056, 'b': 7.719418432036056, 'c': 5.934655, 'alpha': 90.0, 'beta': 90.0, 'gamma': 148.69705764387737, 'volume': 183.73963547166068}",4.295062546154061,0.0037544700000013975,NM,0.0002448,2.31105
1015,mp-679,"{'Er': 16.0, 'O': 24.0}",3.9817,2,206,cubic,40,587.201830760359,"{'matrix': [[-5.275243, 5.275243, 5.275243], [5.275243, -5.275243, 5.275243], [5.275243, 5.275243, -5.275243]], 'a': 9.136988898272067, 'b': 9.136988898272067, 'c': 9.136988898272067, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 587.201830760359}",8.653693642404207,0.0,NM,7.91e-05,2.30729
1016,mp-943,"{'Co': 6.0, 'S': 8.0}",0.0,2,227,cubic,14,200.76871554066193,"{'matrix': [[0.0, 4.647528, 4.647528], [4.647528, 0.0, 4.647528], [4.647528, 4.647528, 0.0]], 'a': 6.572597129108706, 'b': 6.572597129108706, 'c': 6.572597129108706, 'alpha': 60.00000000000001, 'beta': 60.00000000000001, 'gamma': 60.00000000000001, 'volume': 200.76871554066193}",5.046237977556702,0.0,NM,0.00013235,2.30412
1017,mp-7359,"{'Ba': 2.0, 'Ag': 2.0, 'As': 2.0}",0.0,3,194,hexagonal,6,172.46123417718204,"{'matrix': [[2.336384, -4.046735, 0.0], [2.336384, 4.046735, 0.0], [0.0, 0.0, 9.120371]], 'a': 4.6727673123836375, 'b': 4.6727673123836375, 'c': 9.120371, 'alpha': 90.0, 'beta': 90.0, 'gamma': 119.99999026437003, 'volume': 172.46123417718204}",6.164474640473252,0.0,NM,5.95e-06,2.30341
1018,mp-1016200,"{'Mg': 2.0, 'Ge': 2.0, 'As': 4.0}",1.4095,3,122,tetragonal,8,205.0724117992372,"{'matrix': [[-3.010508, 3.010508, 5.656759], [3.010508, -3.010508, 5.656759], [3.010508, 3.010508, -5.656759]], 'a': 7.079918023551474, 'b': 7.079918023551474, 'c': 7.079918023551474, 'alpha': 129.67108464987572, 'beta': 129.67108464987572, 'gamma': 73.93314003834384, 'volume': 205.0724117992372}",3.9966511699982687,0.01296621520833341,NM,0.00058605,2.299
1019,mp-23330,"{'Na': 4.0, 'Cl': 4.0, 'O': 12.0}",5.6597,3,198,cubic,20,299.3654104053254,"{'matrix': [[6.689606, 0.0, 0.0], [0.0, 6.689606, 0.0], [0.0, 0.0, 6.689606]], 'a': 6.689606, 'b': 6.689606, 'c': 6.689606, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 299.3654104053254}",2.3616541074254482,0.03484653975000018,NM,9.995e-05,2.29745
1020,mp-30250,"{'Y': 2.0, 'Ag': 2.0, 'O': 4.0}",2.4238999999999997,3,194,hexagonal,8,136.52929073016668,"{'matrix': [[1.772072, -3.069319, 0.0], [1.772072, 3.069319, 0.0], [0.0, 0.0, 12.55083]], 'a': 3.544144226318252, 'b': 3.544144226318252, 'c': 12.55083, 'alpha': 90.0, 'beta': 90.0, 'gamma': 120.000004224742, 'volume': 136.52929073016668}",5.56490483134817,0.0,NM,7.75e-06,2.29628
1021,mp-7909,"{'Al': 2.0, 'Cd': 1.0, 'Te': 4.0}",1.8805,3,82,tetragonal,7,236.55605640055433,"{'matrix': [[-3.145211, 3.145211, 5.978256], [3.145211, -3.145211, 5.978256], [3.145211, 3.145211, -5.978256]], 'a': 7.4514595396189325, 'b': 7.4514595396189325, 'c': 7.4514595396189325, 'alpha': 130.06636853948524, 'beta': 130.06636853948524, 'gamma': 73.3006860545602, 'volume': 236.55605640055433}",4.750712416975053,0.0,NM,2.8e-06,2.2933
1022,mp-14100,"{'Cd': 2.0, 'Rh': 4.0, 'O': 8.0}",0.8948,3,227,cubic,14,177.84168024040278,"{'matrix': [[0.0, 4.463421, 4.463421], [4.463421, 0.0, 4.463421], [4.463421, 4.463421, 0.0]], 'a': 6.312230512780883, 'b': 6.312230512780883, 'c': 6.312230512780883, 'alpha': 60.00000000000001, 'beta': 60.00000000000001, 'gamma': 60.00000000000001, 'volume': 177.84168024040278}",7.137703343358692,0.0,NM,3.915e-05,2.28708
1023,mp-9583,"{'K': 2.0, 'Zn': 1.0, 'F': 4.0}",4.3615,3,139,tetragonal,7,113.75609220251211,"{'matrix': [[-2.072085, 2.072085, 6.623683], [2.072085, -2.072085, 6.623683], [2.072085, 2.072085, -6.623683]], 'a': 7.242944772600367, 'b': 7.242944772600367, 'c': 7.242944772600367, 'alpha': 146.75278192929386, 'beta': 146.75278192929386, 'gamma': 47.72996888496247, 'volume': 113.75609220251211}",3.205569607646508,0.0,NM,0.0006106,2.27257
1024,mp-1146,"{'Th': 4.0, 'S': 8.0}",1.0335999999999999,2,62,orthorhombic,12,270.67584860904884,"{'matrix': [[4.299544, 0.0, 0.0], [0.0, 7.277974, 0.0], [0.0, 0.0, 8.65001]], 'a': 4.299544, 'b': 7.277974, 'c': 8.65001, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 270.67584860904884}",7.267713561241484,0.0,NM,4.55e-06,2.2684
1025,mp-561102,"{'In': 4.0, 'Bi': 4.0, 'O': 12.0}",2.388700000000001,3,62,orthorhombic,20,283.9517915160877,"{'matrix': [[5.678355, 0.0, 0.0], [0.0, 6.09561, 0.0], [0.0, 0.0, 8.203608]], 'a': 5.678355, 'b': 6.09561, 'c': 8.203608, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 283.9517915160877}",8.697008401781114,0.03992346849999695,NM,0.0001222,2.26327
1026,mp-23730,"{'Na': 4.0, 'Mg': 4.0, 'H': 12.0}",3.3726000000000003,3,62,orthorhombic,20,222.9930744841598,"{'matrix': [[5.362016, 0.0, 0.0], [0.0, 5.442026, 0.0], [0.0, 0.0, 7.641923]], 'a': 5.362016, 'b': 5.442026, 'c': 7.641923, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 222.9930744841598}",1.4988085790363919,0.0,NM,0.000130425,2.25774
1027,mp-24084,"{'K': 1.0, 'H': 1.0}",3.5362,2,225,cubic,2,46.2091708763842,"{'matrix': [[0.0, 2.848171, 2.848171], [2.848171, 0.0, 2.848171], [2.848171, 2.848171, 0.0]], 'a': 4.02792205615774, 'b': 4.02792205615774, 'c': 4.02792205615774, 'alpha': 60.00000000000001, 'beta': 60.00000000000001, 'gamma': 60.00000000000001, 'volume': 46.2091708763842}",1.4412285931854134,0.0,NM,0.0005276,2.25259
1028,mp-23259,"{'Li': 1.0, 'Br': 1.0}",5.09,2,225,cubic,2,41.89914213893865,"{'matrix': [[0.0, 2.756714, 2.756714], [2.756714, 0.0, 2.756714], [2.756714, 2.756714, 0.0]], 'a': 3.898582326383784, 'b': 3.898582326383784, 'c': 3.898582326383784, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 41.89914213893865}",3.4418250082704427,0.02550276000000018,NM,0.0004327,2.24885
1029,mp-1189135,"{'Dy': 6.0, 'Cu': 6.0, 'Sb': 8.0}",0.4620999999999995,3,220,cubic,20,439.9961824948511,"{'matrix': [[-4.791406, 4.791406, 4.791406], [4.791406, -4.791406, 4.791406], [4.791406, 4.791406, -4.791406]], 'a': 8.298958631690365, 'b': 8.298958631690365, 'c': 8.298958631690365, 'alpha': 109.47122063449069, 'beta': 109.47122063449069, 'gamma': 109.47122063449069, 'volume': 439.9961824948511}",8.794728979565619,0.0,NM,0.00341415,2.23844
1030,mp-22170,"{'Li': 8.0, 'Pb': 2.0, 'O': 8.0}",1.4489999999999998,3,63,orthorhombic,18,206.37541695731062,"{'matrix': [[3.678847, -4.229614, 0.0], [3.678847, 4.229614, 0.0], [0.0, 0.0, 6.631557]], 'a': 5.6056712210407955, 'b': 5.6056712210407955, 'c': 6.631557, 'alpha': 90.0, 'beta': 90.0, 'gamma': 97.96760705143554, 'volume': 206.37541695731062}",4.811013089954721,0.0,NM,0.00026485,2.23797
1031,mp-1009792,"{'Ru': 1.0, 'C': 1.0}",0.7149000000000001,2,216,cubic,2,23.799649297276936,"{'matrix': [[0.0, 2.28304, 2.28304], [2.28304, 0.0, 2.28304], [2.28304, 2.28304, 0.0]], 'a': 3.2287061314402714, 'b': 3.2287061314402714, 'c': 3.2287061314402714, 'alpha': 60.00000000000001, 'beta': 60.00000000000001, 'gamma': 60.00000000000001, 'volume': 23.799649297276936}",7.8898187819078105,0.45289562750000023,NM,0.0008742,2.23473
1032,mp-23846,"{'K': 2.0, 'H': 2.0, 'F': 4.0}",7.1196,3,140,tetragonal,8,112.58866257127083,"{'matrix': [[-2.86236, 2.86236, 3.43547], [2.86236, -2.86236, 3.43547], [2.86236, 2.86236, -3.43547]], 'a': 5.309299733495934, 'b': 5.309299733495934, 'c': 5.309299733495934, 'alpha': 114.75222832670745, 'beta': 114.75222832670745, 'gamma': 99.35841600055517, 'volume': 112.58866257127083}",2.3038404898996676,0.0,NM,8.75e-05,2.22407
1033,mp-471,"{'Cd': 2.0, 'As': 4.0}",0.19320000000000004,2,98,tetragonal,6,158.5988208014568,"{'matrix': [[-4.078293, 4.078293, 2.383873], [4.078293, -4.078293, 2.383873], [4.078293, 4.078293, -2.383873]], 'a': 6.2408170993730465, 'b': 6.2408170993730465, 'c': 6.2408170993730465, 'alpha': 98.38994500921967, 'beta': 98.38994500921967, 'gamma': 135.0871221493686, 'volume': 158.5988208014568}",5.491634077470134,0.0,NM,0.0001133,2.21396
1034,mp-22304,"{'Cd': 1.0, 'In': 2.0, 'Se': 4.0}",1.399,3,82,tetragonal,7,212.01569966171627,"{'matrix': [[-2.99545, 2.99545, 5.90723], [2.99545, -2.99545, 5.90723], [2.99545, 2.99545, -5.90723]], 'a': 7.269168293408813, 'b': 7.269168293408813, 'c': 7.269168293408813, 'alpha': 131.32937091796225, 'beta': 131.32937091796225, 'gamma': 71.29029748733045, 'volume': 212.01569966171627}",5.152670611899678,0.0,NM,8.3e-05,2.212
1035,mp-541570,"{'Sr': 4.0, 'Zr': 4.0, 'Se': 12.0}",0.16690000000000005,3,62,orthorhombic,20,530.3759627979628,"{'matrix': [[3.992994, 0.0, 0.0], [0.0, 9.063053, 0.0], [0.0, 0.0, 14.655838]], 'a': 3.992994, 'b': 9.063053, 'c': 14.655838, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 530.3759627979628}",5.206313945914518,0.027112830499997465,NM,0.000283575,2.2107200000000002
1036,mp-463,"{'K': 1.0, 'F': 1.0}",6.0694,2,225,cubic,2,39.892863219729406,"{'matrix': [[0.0, 2.711992, 2.711992], [2.711992, 0.0, 2.711992], [2.711992, 2.711992, 0.0]], 'a': 3.8353358674473346, 'b': 3.8353358674473346, 'c': 3.8353358674473346, 'alpha': 59.99999999999999, 'beta': 59.99999999999999, 'gamma': 59.99999999999999, 'volume': 39.892863219729406}",2.4182732829403464,0.0,NM,1e-06,2.20533
